 time, stf, M0, fz, dt_dxyz
       0.55700002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.55799999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.55900000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56000001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56100002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56200002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56299999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56400000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56500001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56600002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56700002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56800000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.56900000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57000001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57100002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57200003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57300000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57400001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57500001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57600002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57700003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57800000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.57900001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58000001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58100002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58199999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58300000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58400001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58500002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58600002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58699999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58800000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.58900001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59000002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59100003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59200000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59300000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59400001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59500002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59600003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59700000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59800001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.59900001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60000002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60100003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60200000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60300001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60400002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60500002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60599999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60700000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60800001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.60900002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61000002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61100000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61200000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61300001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61400002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61500003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61600003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61700004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61799998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61899998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.61999999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62100000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62200001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62300001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62400002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62500003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62600004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62700004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62799998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62899999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.62999999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.63100000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.63200001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.63300002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.63400003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.63500003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.63600004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.63699998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.63799998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.63899999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64000000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64100001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64200001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64300002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64400003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64500004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64600004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64699998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64799999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.64899999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65000000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65100001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65200002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65300002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65400003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65500004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65600005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65699998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65799999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.65900000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66000001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66100001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66200002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66300003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66400004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66500004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66599998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66699999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66799999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.66900000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67000001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67100002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67200002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67300003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67400004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67500005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67599998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67699999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67800000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.67900000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68000001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68100002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68200003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68300003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68400004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68499998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68599998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68699999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68800000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.68900001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69000002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69100002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69200003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69300004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69400005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69499998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69599999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69700000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69800000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.69900001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70000002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70100003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70200003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70300004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70399998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70499998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70599999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70700000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70800001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.70900001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71000002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71100003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71200004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71300004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71399998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71499999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71600000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71700000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71800001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.71900002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72000003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72100003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72200004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72300005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72399998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72499999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72600000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72700001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72800001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.72900002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73000003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73100004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73200004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73299998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73399999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73499999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73600000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73700001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73800002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.73900002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74000003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74100004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74200005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74299998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74399999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74500000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74600001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74700001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74800002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.74900003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75000004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75100004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75199998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75299999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75399999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75500000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75600001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75700002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75800002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.75900003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76000004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76100005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76199998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76299999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76400000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76500000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76600001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76700002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76800003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.76900003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77000004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77099998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77199998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77299999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77400000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77500001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77600002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77700002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77800003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.77900004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78000005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78099998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78199999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78300000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78400000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78500001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78600002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78700003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78800003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.78900004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79000005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79099998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79199999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79300000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79400001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79500001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79600002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79700003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79800004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79900004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.79999998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80099999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80200000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80300000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80400001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80500002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80600003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80700003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80800004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80900005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.80999998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81099999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81200000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81300001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81400001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81500002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81600003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81700004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81800004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81899998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.81999999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82099999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82200000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82300001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82400002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82500002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82600003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82700004E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82800005E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82899998E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.82999999E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.83100000E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.83200001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.83300001E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.83400002E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
       0.83500003E-04,      0.00000000E+00,      0.20821496E-03,      0.10000000E+01,      0.12500000E+11
